0,100,N/A,0.0,1,25,0.907663203041521,0.00163042969400512,1.0005650036188736,0.002562109338728802,2.0,43.5,0.01,17853.0
0,100,N/A,0.0,1,50,0.9057371480537038,0.005706979250841904,1.0009938931205093,6.552205651516596E-4,2.0,49.5,0.01,22450.0
0,100,N/A,0.0,1,100,0.9103069008722947,0.004003045600087796,0.9996178766236532,0.001313529720579798,2.0,52.5,0.01,23138.0
0,100,N/A,0.0,1,200,0.9044954088154901,0.0040660656000833795,0.9995192462705891,0.003828906273945887,2.0,44.0,0.01,22737.0
0,100,N/A,0.0,2,25,0.9228434572316766,8.46344218999262E-4,1.0015419864828456,9.356745437475444E-4,2.0,74.5,0.01,17964.0
0,100,N/A,0.0,2,50,0.9231277373648329,0.0022764166888532555,1.0004346910780302,0.0011059397922022485,2.0,78.0,0.01,22205.0
0,100,N/A,0.0,2,100,0.924472542929807,8.393494317469052E-4,1.0017083206462731,0.0024201411359156544,2.0,80.5,0.01,19751.0
0,100,N/A,0.0,2,200,0.9253729428620636,0.004865668315557736,0.9985294360848764,7.97650154298557E-4,2.0,85.5,0.01,23277.0
0,100,N/A,0.0,4,25,0.9270760485436947,0.0033365201009817325,0.9988388491483388,0.001490651119106956,2.0,122.5,0.01,23253.0
0,100,N/A,0.0,4,50,0.9281870519213202,0.0012856696413195423,0.9966222060536705,0.0012708760081406312,2.0,120.5,0.01,23292.0
0,100,N/A,0.0,4,100,0.9306463400978408,0.004251413156786454,1.002217696981611,1.3223443666532386E-4,2.0,129.5,0.01,23904.0
0,100,N/A,0.0,4,200,0.9279127503927513,0.005092135552031252,0.998226911116556,0.002599994587089427,2.0,130.5,0.01,24432.0
0,100,N/A,0.0,8,25,0.939979889735156,0.0012798954782853311,0.9994478587672002,4.638372324950457E-4,2.0,196.5,0.01,25520.0
0,100,N/A,0.0,8,50,0.9393933595985161,0.0023026923044137115,0.9993765739230134,1.0448093516129964E-4,2.0,184.5,0.01,25135.0
0,100,N/A,0.0,8,100,0.9381913078910722,0.005248034283796443,1.000720100393677,0.0018761011815427442,2.0,196.0,0.01,25696.0
0,100,N/A,0.0,8,200,0.940200961885495,6.519593801583845E-4,0.9965769375187279,5.968405168582658E-5,2.0,207.0,0.01,25669.0
0,100,N/A,0.0,16,25,0.948262635103338,0.004578785334965252,1.006025911490616,0.004209115769813532,2.0,261.0,0.01,22338.0
0,100,N/A,0.0,16,50,0.9437808752543196,0.00610424704147472,0.9999987314519914,0.005803102927972981,2.0,288.5,0.01,27065.0
0,100,N/A,0.0,16,100,0.9497434629960053,0.003084634989015289,1.0076273976323267,0.0059092086468743865,2.0,295.5,0.01,24861.0
0,100,N/A,0.0,16,200,0.9524038791130665,0.0030461955830347054,1.0009420305521979,9.420305521967709E-4,2.0,322.5,0.01,18057.0
0,200,N/A,0.0,1,25,0.9226199541021975,0.0010467860520555483,1.001094746934299,0.0010947469343013938,2.0,69.0,0.01,14491.0
0,200,N/A,0.0,1,50,0.929048525254001,0.0016066311477951345,1.0005257463220882,6.314277492652787E-4,2.0,66.0,0.01,21782.0
0,200,N/A,0.0,1,100,0.9222186203356703,0.003174690249949541,0.998929167079137,1.739707548754632E-4,2.0,66.5,0.01,21996.0
0,200,N/A,0.0,1,200,0.9194385878789869,0.0020068995092549224,1.0000648416930038,7.158512621842084E-4,2.0,71.0,0.01,21284.0
0,200,N/A,0.0,2,25,0.9364236083426778,7.413842578634645E-4,1.0019237941477859,0.0022780641191778583,2.0,102.0,0.01,22732.0
0,200,N/A,0.0,2,50,0.9361570097106047,0.004651182600593717,0.998772447494197,4.410744055419191E-4,2.0,102.5,0.01,23173.0
0,200,N/A,0.0,2,100,0.9369763275270022,0.004362952480707949,0.9972958155679208,2.9768093619392255E-4,2.0,108.0,0.01,22521.0
0,200,N/A,0.0,2,200,0.9334589620355167,5.125870335023208E-4,1.0001342664004582,1.9575357042339592E-4,2.0,106.0,0.01,22247.0
0,200,N/A,0.0,4,25,0.9420868087467762,0.001573391841714733,1.0004964518201116,5.55868209978494E-4,2.0,160.5,0.01,23698.0
0,200,N/A,0.0,4,50,0.9433212442598031,5.563511871065074E-4,1.0002362231131967,7.904782114009912E-5,2.0,157.5,0.01,23726.0
0,200,N/A,0.0,4,100,0.9387890616615252,0.0018611080578984085,0.997361607805913,6.401040122120394E-4,2.0,163.0,0.01,24380.0
0,200,N/A,0.0,4,200,0.9414479589933125,0.0017342532065209304,1.0010967231678767,9.273389124546672E-4,2.0,166.5,0.01,24663.0
0,200,N/A,0.0,8,25,0.944979818894203,0.0015340360772266859,0.9989429462859117,7.646660480817857E-4,2.0,211.5,0.01,25153.0
0,200,N/A,0.0,8,50,0.9481250904065668,7.022145197250196E-4,1.0009287238018318,5.400483550555002E-5,2.0,213.5,0.01,25058.0
0,200,N/A,0.0,8,100,0.9472461897956866,3.062325424408874E-4,0.9981341566445756,0.001979533612465667,2.0,239.5,0.01,25100.0
0,200,N/A,0.0,8,200,0.9477218181772827,4.4858809706027625E-4,0.9990706136705292,0.0012435850313101127,2.0,240.0,0.01,26160.0
0,200,N/A,0.0,16,25,0.9494654608635062,0.0017591425917533043,0.9989849111886557,8.313589437604074E-4,2.0,289.5,0.01,26490.0
0,200,N/A,0.0,16,50,0.952597557328228,0.0017427200655864006,1.00124749711727,6.104257070174146E-4,2.0,328.0,0.01,26790.0
