0,64,oa,0.0,0.9067757187495207,0.0022058804066021342,1.001719009233464,0.002122961082998198,2.0,37.5,0.1,20626
0,64,oa,0.25,0.9062218660486046,0.00455630689732206,1.0009866359646562,9.642322263282432E-4,2.0,40.0,0.1,20406
0,64,oa,0.5,0.9152526601327136,0.006545626768599988,0.9982887704711823,7.946567204116239E-4,2.0,45.5,0.1,19771
0,64,oa,0.75,0.9052948771088905,2.835925051490884E-4,0.9996161812923902,5.392333363237745E-4,2.0,36.0,0.1,20164
0,64,oa,1.0,0.9034928258390736,0.017410386781039233,0.9989931717015008,0.0011335920245798548,2.0,38.5,0.1,19698
0,64,oa,5.0,0.8221518065650031,0.009883567403156768,0.9997489372779674,5.40143087073397E-4,2.0,36.0,0.1,19270
0,64,oa,10.0,0.8511786515913915,0.001283369621639996,1.0003409715650189,3.04146389323634E-4,2.0,45.0,0.1,19314
0,64,oa,15.0,0.7738746179642035,0.010806304692731139,0.9999505888769424,2.14612255798885E-5,2.0,49.5,0.1,19701
0,64,oa,20.0,0.7306612154311656,0.013521633851186043,0.9999217110899886,8.356382490271042E-5,2.0,63.0,0.1,19905
0,128,oa,0.0,0.9075176067346561,0.0018388886598486032,0.9975024593877301,0.0020417928827731746,2.0,47.5,0.1,19917
0,128,oa,0.25,0.9086051005872656,0.004385394782253527,1.000207549777309,0.0020949155692182586,2.0,54.0,0.1,20027
0,128,oa,0.5,0.9086889231368929,0.0021260506040127747,1.0001894234439002,0.0013573451349429,2.0,51.5,0.1,21195
0,128,oa,0.75,0.909580275812101,0.002112242713621315,1.001430053053026,0.0015153113496197412,2.0,55.5,0.1,20376
0,128,oa,1.0,0.9079915520343044,1.3306182610972606E-4,0.9996892952553406,0.001110330002343951,2.0,57.0,0.1,20125
0,128,oa,5.0,0.7491412765379707,0.023607163735860137,0.9998715927078194,1.0271608610806782E-4,2.0,63.0,0.1,21218
0,128,oa,10.0,0.6470034823856489,0.0014338914860891894,1.0001216944772966,2.455390173373706E-4,2.0,86.0,0.1,20896
0,128,oa,15.0,0.6031281520948586,0.006925874897893147,0.9998249084549167,1.6109591803131762E-4,2.0,89.0,0.1,20975
0,128,oa,20.0,0.564351636487926,0.009846002181868097,0.9999818816572555,3.7593007994884964E-5,2.0,84.5,0.1,20540
