0,64,oa,0.0,0.8384990065858147,0.0014391362856282508,0.9228223550401338,2.3940210556344654E-4,2.0,39.5,0.1,15597
0,64,oa,0.25,0.8388498751853863,2.9835913001186043E-4,0.9229017365463188,6.217976830945049E-4,2.0,42.0,0.1,20482
0,64,oa,0.5,0.8394782217878982,7.729837782751159E-4,0.9278562497648914,0.001792932615780285,2.0,35.0,0.1,20286
0,64,oa,0.75,0.8373121257096996,6.849655606888105E-4,0.9211782170771652,0.0015120371259803589,2.0,37.5,0.1,16606
0,64,oa,1.0,0.8374094169586759,2.7062579255504593E-4,0.8985935666981346,0.00806103129540342,2.0,43.0,0.1,17310
0,64,oa,5.0,0.8383633026735063,5.174799862667223E-4,0.8604474926425653,0.009523685831608564,2.0,40.0,0.1,18826
0,64,oa,10.0,0.8360641323268232,0.0044001710099696445,0.8150356976270909,0.004367476466693332,2.0,49.0,0.1,14600
0,64,oa,15.0,0.8390649296139654,0.0027758462648970195,0.7778107253268823,0.00615777453680344,2.0,49.0,0.1,16574
0,64,oa,20.0,0.839997442600235,0.002000366105089524,0.7673512597099617,0.018222424397334014,2.0,61.0,0.1,16417
0,128,oa,0.0,0.8409137647528042,0.0046339144969283486,0.9249532740824775,0.0013821150514907175,2.0,50.5,0.1,20490
0,128,oa,0.25,0.8419722093131892,0.0033380031194497617,0.9247416826792082,0.005267203736061377,2.0,53.5,0.1,20876
0,128,oa,0.5,0.8423830474702928,0.006923035230869012,0.9270149066794944,0.008180398984013126,2.0,52.5,0.1,19265
0,128,oa,0.75,0.8441942889044709,0.0020175792358174127,0.9284291052966083,0.003635479564329802,2.0,50.5,0.1,20728
0,128,oa,1.0,0.8466670808764512,0.00415899906118572,0.9307711233192929,0.005025135122598723,2.0,56.0,0.1,17708
0,128,oa,5.0,0.838025784412377,0.002175457542202053,0.8016829010180117,0.013069525920941794,2.0,70.0,0.1,21005
0,128,oa,10.0,0.8405578619238002,3.985310925935792E-4,0.7526769435170468,0.013240792958703895,2.0,77.5,0.1,20930
0,128,oa,15.0,0.8452744593209005,0.0016604391447677669,0.7369382675488507,0.003831476055668581,2.0,78.0,0.1,13924
0,128,oa,20.0,0.8446192042295362,0.0014834864368767353,0.7206463438450335,0.015583148324799068,2.0,89.0,0.1,19765
0,256,oa,0.0,0.8409833514861358,0.003989183558067821,0.9149277341701387,0.004175755526105884,2.0,73.5,0.1,21446
0,256,oa,0.25,0.8425146141195958,9.855115663882086E-4,0.9114542180244412,0.003369279900359956,2.0,80.0,0.1,21131
0,256,oa,0.5,0.8424573459794911,0.005328943995330071,0.9074279787095727,0.008618855170767159,2.0,82.0,0.1,21079
0,256,oa,0.75,0.8438702336232615,0.002854847450248277,0.9112875451450233,3.573135608868627E-4,2.0,85.0,0.1,21243
0,256,oa,1.0,0.8423310591273347,9.96158470751074E-4,0.9051337790800109,0.002372979035677847,2.0,80.5,0.1,21348
0,256,oa,5.0,0.8469949696519405,0.002717461317073344,0.8162660539767057,0.002339790401076902,2.0,86.0,0.1,20729
0,256,oa,10.0,0.8380436563789749,5.221021195355169E-4,0.7187479969924679,0.006154017421258151,2.0,119.5,0.1,22583
0,256,oa,15.0,0.8438776932004861,0.002639544002841554,0.7193044485794475,2.7506569253238355E-4,2.0,119.0,0.1,21467
0,256,oa,20.0,0.8476279899313494,0.00158342594305394,0.7089995476146559,0.01843613858616522,2.0,143.5,0.1,20516
0,512,oa,0.0,0.844619702401243,0.001809150324006914,0.9113624098197848,0.0032882908627427376,2.0,114.0,0.1,21924
0,512,oa,0.25,0.8417027435148374,0.0013963639677759265,0.9006159438924489,0.0026401714538573096,2.0,113.0,0.1,23026
0,512,oa,0.5,0.8383235872360663,0.0023404584203352563,0.871763990605749,0.005420242128678698,2.0,117.5,0.1,23126
0,512,oa,0.75,0.8387277862952539,0.0034860947266300846,0.8688949654405838,0.0016283616541916124,2.0,118.5,0.1,22190
0,512,oa,1.0,0.844538450892565,5.91370094836341E-4,0.8512793673375754,0.0018707778691596233,2.0,116.5,0.1,22106
0,512,oa,5.0,0.8431760250492658,0.006163687688851782,0.7306198645730367,2.2064763239826313E-4,2.0,146.0,0.1,24207
0,512,oa,10.0,0.8424001388350655,1.7011207481448798E-4,0.6878235587861479,0.010111535380310177,2.0,179.0,0.1,24362
0,512,oa,15.0,0.8406828598466213,0.0020155858984396424,0.6690173934098389,2.9824280922563506E-4,2.0,195.0,0.1,24442
0,512,oa,20.0,0.8417627624701937,8.117648800324284E-4,0.6842589243167492,6.997481440521036E-4,2.0,220.0,0.1,24041
0,1024,oa,0.0,0.8417579422539688,0.0015849763221060797,0.9024078741377651,0.0019528330699286611,2.0,171.5,0.1,24138
