0,64,oa,0.0,0.9072394151729796,1.0000155016870234,0.8392458682129886,0.9249625878715263,38.32
0,64,oa,0.0,0.9070154824772559,0.9997950756389361,0.839873197785779,0.9254641492613921,37.97
0,64,oa,0.25,0.9093679441737477,0.9999750174130559,0.8403319075021486,0.9255522630324517,39.38
0,64,oa,0.25,0.9050692767315998,1.0002136212319075,0.8395769782861499,0.9255917770124722,36.54
0,64,oa,0.5,0.9077523015084233,1.0000233268935046,0.8400319805891067,0.9256994082625518,39.05
0,64,oa,0.75,0.9066040172989864,1.0002160322442324,0.8384000264733841,0.9248082252964832,37.96
0,64,oa,1.0,0.9126392596175049,1.0000731039327062,0.8388960872705181,0.8938624062531011,42.19
0,64,oa,5.0,0.8442095290596933,1.0000609968836154,0.8393317465502089,0.8661897048306656,46.48
0,64,oa,10.0,0.8364715927024404,1.0000829301522716,0.8392776858782679,0.8365637471874559,48.36
0,64,oa,15.0,0.7930182212037689,0.999980438856381,0.8361651023774712,0.7607250330524218,55.06
0,64,oa,20.0,0.7286707167288139,0.9999978315546181,0.8358874142143624,0.7477600087399416,58.97
0,128,oa,0.0,0.9104009589863832,1.0001441321505922,0.8418290999325856,0.9249967428179052,53.93
0,128,oa,0.25,0.9087038970483858,1.000029375498654,0.8400860054093553,0.9244387812442496,54.18
0,128,oa,0.5,0.9104091179947867,0.999640188519412,0.8409600905446866,0.9235615101925874,55.18
0,128,oa,0.75,0.9085279476853253,0.9998462568196328,0.8400030624952781,0.9247677527268304,53.04
0,128,oa,1.0,0.9113994371095333,0.9998670892663256,0.8410655139838167,0.9227907868139407,54.16
0,128,oa,5.0,0.7488679763375822,1.0000016900840007,0.8397994575848619,0.8089929906611129,61.83
0,128,oa,10.0,0.6485708908776202,1.000025508255647,0.8411146826439285,0.7433004532802143,81.48
0,128,oa,15.0,0.5983870411254216,0.9999813390946182,0.8448525277030394,0.7207099558091872,84.13
0,128,oa,20.0,0.5776989520633201,0.9999796812110289,0.8431308603306065,0.7203500890942058,88.91
0,256,oa,0.0,0.9226685150493636,1.0001720841520352,0.841613407178406,0.9123995583310794,77.97
0,256,oa,0.25,0.8625402021380346,1.0001346132988091,0.8418800520733538,0.9084058645020968,84.01
0,256,oa,0.5,0.8666839078761934,1.0001249036816335,0.8412752953992636,0.9033006452917526,83.92
0,256,oa,0.75,0.864768729216616,1.0002259080964224,0.8418848893041022,0.9056186291704372,82.14
0,256,oa,1.0,0.8696942268460996,1.0001487512283675,0.841439811213559,0.900227261524465,83.99
0,256,oa,5.0,0.7080113007922064,0.9999283195075764,0.8419375169745189,0.8199077922650676,96.88
0,256,oa,10.0,0.7148737482943821,1.0000233914050383,0.8412846954100676,0.7244016223575579,115.96
0,256,oa,15.0,0.714522048740478,1.0000238663661085,0.8413626529057303,0.7247061095199123,122.62
0,256,oa,20.0,0.6589469066847019,1.0000139287172378,0.8426746175374525,0.6996198801767464,142.72
0,512,oa,0.0,0.9263146381559421,1.0002375650350148,0.8428419860693671,0.9103366375770794,115.54
0,512,oa,0.25,0.8906680158486203,1.000139171524552,0.8427548996797064,0.9042895892890712,113.99
0,512,oa,0.5,0.8920974001330368,1.0001639602915635,0.8425149425866253,0.8785259258711686,116.76
0,512,oa,0.75,0.8973625217907591,1.0003279393885862,0.841245170131126,0.8720858310388302,116.7
0,512,oa,1.0,0.8634806939652324,1.0001088687438913,0.843397242409995,0.8507475230403726,116.42
0,512,oa,5.0,0.6038052342758303,1.0000206783374999,0.8434609367081282,0.7155417522283734,155.11
0,512,oa,10.0,0.6060868890606402,0.9999813436032633,0.8409205933653233,0.6846714605234517,183.46
0,512,oa,15.0,0.6174215587057399,1.000023596886775,0.8423324338098186,0.6733194703318692,199.81
0,512,oa,20.0,0.6297510055837522,0.9999901227975506,0.8409710999865017,0.6590069018711147,227.68
